laion5_new,ReDiffuse,1,1,950,10,1,0.5074000276321513,0.5239999890327454,0.014000000432133675
laion5_dalle,ReDiffuse,1,1,800,20,1,0.7429119984211999,0.6890000104904175,0.09000000357627869
laion5_new,ReDiffuse,1,1,800,10,1,0.5026600269152919,0.5230000019073486,0.00800000037997961
laion5,ReDiffuse,1,1,800,200,1,0.7105272790600952,0.6651999950408936,0.07360000163316727
laion5_dalle,ReDiffuse,1,1,900,10,1,0.7216920245758198,0.6740000247955322,0.0860000029206276
laion5,ReDiffuse,1,1,900,200,1,0.5012614398812705,0.5103999972343445,0.009600000455975533
laion5,ReDiffuse,1,1,950,200,1,0.41489912027495945,0.5008000135421753,0.00279999990016222
laion5,ReDiffuse,1,1,800,100,1,0.7238266396879234,0.6729999780654907,0.09080000221729279
laion5,ReDiffuse,1,1,950,100,1,0.35759208105339635,0.5001999735832214,0.0031999999191612005
laion5,ReDiffuse,1,1,900,100,1,0.7202848796803347,0.6654000282287598,0.09880000352859497
laion5,ReDiffuse,1,1,900,50,1,0.7281640797767497,0.670199990272522,0.11079999804496765
laion5_blip,ReDiffuse,1,1,800,100,1,0.729889919031923,0.6740000247955322,0.09960000216960907
laion5_new,ReDiffuse,1,1,900,10,1,0.4961320258702413,0.5199999809265137,0.017999999225139618
laion5_dalle,ReDiffuse,1,1,950,10,1,0.7103440003274476,0.6570000052452087,0.07800000160932541
laion5,ReDiffuse,1,1,800,50,1,0.732578719682446,0.675000011920929,0.10520000010728836
laion5_blip,ReDiffuse,1,1,800,50,1,0.7340795993059348,0.6765999794006348,0.1088000014424324
laion5_blip,ReDiffuse,1,1,800,20,1,0.7379288799014669,0.678600013256073,0.11479999870061874
laion5,ReDiffuse,1,1,900,20,1,0.7317106394856753,0.6736000180244446,0.10080000013113022
laion5,ReDiffuse,1,1,950,50,1,0.7278547993059425,0.6710000038146973,0.10199999809265137
laion5,ReDiffuse,0,1,800,200,1,0.7027572000275267,0.6538000106811523,0.09000000357627869
laion5,ReDiffuse,0,1,800,100,1,0.7039343929924615,0.6534000039100647,0.09080000221729279
laion5,ReDiffuse,0,1,900,200,1,0.6924874335256949,0.6528000235557556,0.05640000104904175
laion5,ReDiffuse,0,1,950,200,1,0.6825445534161415,0.644599974155426,0.05400000140070915
laion5,ReDiffuse,0,1,900,100,1,0.6991063197002311,0.6498000025749207,0.08839999884366989
laion5,ReDiffuse,0,1,900,50,1,0.7005905594644464,0.650600016117096,0.09560000151395798
laion5_blip,ReDiffuse,0,1,800,200,1,0.7012503205287414,0.652400016784668,0.08799999952316284
laion5_dalle,ReDiffuse,0,1,800,100,1,0.6980320259585362,0.652999997138977,0.06400000303983688
laion5,ReDiffuse,0,1,800,50,1,0.7078514330201195,0.6528000235557556,0.0868000015616417
laion5_dalle,ReDiffuse,0,1,900,200,1,0.7556340272231824,0.7009999752044678,0.019999999552965164
laion5_blip,ReDiffuse,0,1,900,200,1,0.6850087925262154,0.642799973487854,0.05959999933838844
laion5,ReDiffuse,0,1,950,100,1,0.6733522336508391,0.6366000175476074,0.03880000114440918
laion5_dalle,ReDiffuse,0,1,900,100,1,0.7129520276049607,0.6669999957084656,0.057999998331069946
laion5_dalle,ReDiffuse,0,1,950,200,1,0.7557520268362579,0.6990000009536743,0.02800000086426735
laion5_blip,ReDiffuse,0,1,950,200,1,0.6748514338813547,0.6413999795913696,0.04639999940991402
laion5_blip,ReDiffuse,0,1,800,100,1,0.7033531199594133,0.6539999842643738,0.08399999886751175
laion5_new,ReDiffuse,0,1,800,200,1,0.5110120242537078,0.5210000276565552,0.019999999552965164
laion5,SecMI,0,1,800,10,1,0.7173859193460465,0.6629999876022339,0.10239999741315842
laion5,SecMI,0,1,800,20,1,0.7173859193460465,0.6629999876022339,0.10239999741315842
laion5,SecMI,0,1,800,50,1,0.7173859193460465,0.6629999876022339,0.10239999741315842
laion5,SecMI,0,1,800,100,1,0.7173859193460465,0.6629999876022339,0.10239999741315842
laion5,SecMI,0,1,800,200,1,0.7173859193460465,0.6629999876022339,0.10239999741315842
laion5,SecMI,0,1,900,10,1,0.723678000381726,0.6746000051498413,0.15479999780654907
laion5,SecMI,0,1,900,20,1,0.723678000381726,0.6746000051498413,0.15479999780654907
laion5,SecMI,0,1,900,50,1,0.723678000381726,0.6746000051498413,0.15479999780654907
laion5,SecMI,0,1,900,100,1,0.723678000381726,0.6746000051498413,0.15479999780654907
laion5,SecMI,0,1,900,200,1,0.723678000381726,0.6746000051498413,0.15479999780654907
laion5,SecMI,0,1,950,10,1,0.7241891995057788,0.6765999794006348,0.20520000159740448
laion5,SecMI,0,1,950,20,1,0.7241891995057788,0.6765999794006348,0.20520000159740448
laion5,SecMI,0,1,950,50,1,0.7241891995057788,0.6765999794006348,0.20520000159740448
laion5,SecMI,0,1,950,100,1,0.7241891995057788,0.6765999794006348,0.20520000159740448
laion5,SecMI,0,1,950,200,1,0.7241891995057788,0.6765999794006348,0.20520000159740448
laion5,PIA,0,1,800,10,1,0.6623628010193204,0.6200000047683716,0.0843999981880188
laion5,PIA,0,1,800,20,1,0.6623628010193204,0.6200000047683716,0.0843999981880188
laion5,PIA,0,1,800,50,1,0.6623628010193204,0.6200000047683716,0.0843999981880188
laion5,PIA,0,1,800,100,1,0.6623628010193204,0.6200000047683716,0.0843999981880188
laion5,PIA,0,1,800,200,1,0.6623628010193204,0.6200000047683716,0.0843999981880188
laion5,PIA,0,1,900,10,1,0.6253433603348435,0.5997999906539917,0.06599999964237213
laion5,PIA,0,1,900,20,1,0.6253433603348435,0.5997999906539917,0.06599999964237213
laion5,PIA,0,1,900,50,1,0.6253433603348435,0.5997999906539917,0.06599999964237213
laion5,PIA,0,1,900,100,1,0.6253433603348435,0.5997999906539917,0.06599999964237213
laion5,PIA,0,1,900,200,1,0.6253433603348435,0.5997999906539917,0.06599999964237213
laion5,PIA,0,1,950,10,1,0.6106246396452655,0.5932000279426575,0.046799998730421066
laion5,PIA,0,1,950,20,1,0.6106246396452655,0.5932000279426575,0.046799998730421066
laion5,PIA,0,1,950,50,1,0.6106246396452655,0.5932000279426575,0.046799998730421066
laion5,PIA,0,1,950,100,1,0.6106246396452655,0.5932000279426575,0.046799998730421066
laion5,PIA,0,1,950,200,1,0.6106246396452655,0.5932000279426575,0.046799998730421066
laion5,PIAN,0,1,800,10,1,0.37404687990218244,0.5001999735832214,0.003599999938160181
laion5,PIAN,0,1,800,20,1,0.37404687990218244,0.5001999735832214,0.003599999938160181
laion5,PIAN,0,1,800,50,1,0.37404687990218244,0.5001999735832214,0.003599999938160181
laion5,PIAN,0,1,800,100,1,0.37404687990218244,0.5001999735832214,0.003599999938160181
laion5,PIAN,0,1,800,200,1,0.37404687990218244,0.5001999735832214,0.003599999938160181
laion5,PIAN,0,1,900,10,1,0.31668463885763715,0.5,0.003599999938160181
laion5,PIAN,0,1,900,20,1,0.31668463885763715,0.5,0.003599999938160181
laion5,PIAN,0,1,900,50,1,0.31668463885763715,0.5,0.003599999938160181
laion5,PIAN,0,1,900,100,1,0.31668463885763715,0.5,0.003599999938160181
laion5,PIAN,0,1,900,200,1,0.31668463885763715,0.5,0.003599999938160181
laion5,PIAN,0,1,950,10,1,0.31034032014026236,0.5,0.003599999938160181
laion5,PIAN,0,1,950,20,1,0.31034032014026236,0.5,0.003599999938160181
laion5,PIAN,0,1,950,50,1,0.31034032014026236,0.5,0.003599999938160181
laion5,PIAN,0,1,950,100,1,0.31034032014026236,0.5,0.003599999938160181
laion5,PIAN,0,1,950,200,1,0.31034032014026236,0.5,0.003599999938160181
laion5_blip,SecMI,0,1,800,10,1,0.7187864804473155,0.6628000140190125,0.11079999804496765
laion5_blip,SecMI,0,1,800,20,1,0.7187864804473155,0.6628000140190125,0.11079999804496765
laion5_blip,SecMI,0,1,800,50,1,0.7187864804473155,0.6628000140190125,0.11079999804496765
laion5_blip,SecMI,0,1,800,100,1,0.7187864804473155,0.6628000140190125,0.11079999804496765
laion5_blip,SecMI,0,1,800,200,1,0.7187864804473155,0.6628000140190125,0.11079999804496765
laion5_blip,SecMI,0,1,900,10,1,0.7233394401628472,0.673799991607666,0.1632000058889389
laion5_blip,SecMI,0,1,900,20,1,0.7233394401628472,0.673799991607666,0.1632000058889389
laion5_blip,SecMI,0,1,900,50,1,0.7233394401628472,0.673799991607666,0.1632000058889389
laion5_blip,SecMI,0,1,900,100,1,0.7233394401628472,0.673799991607666,0.1632000058889389
laion5_blip,SecMI,0,1,900,200,1,0.7233394401628472,0.673799991607666,0.1632000058889389
laion5_blip,SecMI,0,1,950,10,1,0.7236626399974804,0.6776000261306763,0.18799999356269836
laion5_blip,SecMI,0,1,950,20,1,0.7236626399974804,0.6776000261306763,0.18799999356269836
laion5_blip,SecMI,0,1,950,50,1,0.7236626399974804,0.6776000261306763,0.18799999356269836
laion5_blip,SecMI,0,1,950,100,1,0.7236626399974804,0.6776000261306763,0.18799999356269836
laion5_blip,SecMI,0,1,950,200,1,0.7236626399974804,0.6776000261306763,0.18799999356269836
